time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-08-30T21:13:39.666Z,-55.4867,-26.4922,10,4.6,mb,,93,5.894,0.84,us,us7000f9a4,2021-09-10T04:00:11.040Z,"South Sandwich Islands region",earthquake,11.5,1.9,0.109,25,reviewed,us,us
2021-08-30T21:07:45.435Z,-29.4713,-177.8578,55.18,4.9,mb,,90,0.215,1.09,us,us7000f9a2,2021-09-10T03:52:57.040Z,"Kermadec Islands, New Zealand",earthquake,12.4,4.8,0.14,16,reviewed,us,us
2021-08-30T21:06:33.959Z,37.8546,23.077,10,4.4,mb,,34,1.137,0.81,us,us7000f5we,2021-09-10T03:48:03.176Z,"7 km NNE of Sofikón, Greece",earthquake,5.1,1.8,0.078,48,reviewed,us,us
2021-08-30T21:05:27.432Z,0.0202,124.4406,68.01,4.5,mb,,52,1.974,1.3,us,us7000f5wg,2021-09-10T03:44:50.040Z,"148 km SSW of Tomohon, Indonesia",earthquake,7,6.9,0.088,38,reviewed,us,us
2021-08-30T21:03:17.739Z,-13.5669,167.6778,10,5.1,mb,,111,7.664,0.96,us,us7000f5wh,2021-09-10T03:28:52.774Z,"36 km NNE of Sola, Vanuatu",earthquake,8.8,1.8,0.041,195,reviewed,us,us
2021-08-30T21:02:23.165Z,-13.5582,167.8845,10,4.5,mb,,132,7.757,0.87,us,us7000f9a5,2021-09-10T03:37:44.040Z,"50 km NE of Sola, Vanuatu",earthquake,5.3,1.9,0.1,29,reviewed,us,us
2021-08-30T20:45:16.951Z,-41.4168,172.335,10.07,3.5,ml,,144,0.318,0.63,us,us7000f5w2,2021-09-14T17:51:40.636Z,"59 km W of Wakefield, New Zealand",earthquake,1.6,5.1,0.074,24,reviewed,us,us
2021-08-30T19:41:10.818Z,-22.2609,-179.3869,571.33,4.3,mb,,112,5.097,1.25,us,us7000f99z,2021-09-15T13:02:21.040Z,"south of the Fiji Islands",earthquake,14,8.8,0.097,30,reviewed,us,us
2021-08-30T18:54:46.176Z,10.1749,93.839,52.4,4.6,mb,,92,5.899,1.07,us,us7000f5u3,2021-09-14T21:09:08.040Z,"203 km SE of Port Blair, India",earthquake,8.5,7.7,0.111,24,reviewed,us,us
2021-08-30T18:52:54.938Z,54.2065,-160.7089,35,2.8,ml,,207,0.904,1.02,us,us7000f5vp,2021-09-14T21:04:06.040Z,"126 km S of Sand Point, Alaska",earthquake,5.7,2,0.071,26,reviewed,us,us
2021-08-30T18:52:10.551Z,-60.1926,-27.717,34.95,5,mb,,47,7.593,1.19,us,us7000f5u6,2021-09-14T20:58:45.040Z,"South Sandwich Islands region",earthquake,10,5.3,0.067,73,reviewed,us,us
2021-08-30T18:25:54.608Z,-15.635,-173.8088,82.66,4.5,mb,,134,2.605,0.92,us,us7000f99x,2021-09-14T20:55:47.040Z,"35 km N of Hihifo, Tonga",earthquake,14.9,8.8,0.121,20,reviewed,us,us
2021-08-30T18:23:34.281Z,36.4314,69.1104,54.37,4.7,mb,,60,1.365,0.56,us,us7000f5tv,2021-09-14T17:49:12.040Z,"27 km S of Khanabad, Afghanistan",earthquake,6.1,6.2,0.047,136,reviewed,us,us
2021-08-30T17:51:09.083Z,-60.7094,-25.5467,10,4.1,mb,,179,8.72,0.96,us,us7000f99w,2021-09-14T20:35:11.040Z,"South Sandwich Islands region",earthquake,8.6,1.9,0.151,12,reviewed,us,us
2021-08-30T17:13:58.195Z,-7.2088,129.3762,143.88,4.2,mb,,52,2.055,1.27,us,us7000f5tc,2021-09-14T17:37:16.040Z,"299 km ENE of Lospalos, Timor Leste",earthquake,8.4,7.3,0.141,14,reviewed,us,us
2021-08-30T16:34:28.198Z,-23.5538,171.954,10,4.3,mb,,143,4.255,0.5,us,us7000f99u,2021-09-09T17:24:11.040Z,"southeast of the Loyalty Islands",earthquake,7.6,2,0.147,13,reviewed,us,us
2021-08-30T16:26:30.791Z,-21.3587,-69.8519,44.82,4.2,ml,,121,0.056,0.28,us,us7000f5qx,2021-09-09T17:13:35.100Z,"88 km NNE of Tocopilla, Chile",earthquake,5.4,11.8,0.069,28,reviewed,us,us
2021-08-30T16:18:41.164Z,51.8116,175.8178,45,3.4,ml,,212,1.399,0.15,us,us7000f5t5,2021-08-30T17:18:54.040Z,"213 km ESE of Attu Station, Alaska",earthquake,10.1,6.7,0.091,16,reviewed,us,us
2021-08-30T16:16:43.509Z,10.6047,-62.3321,76.62,4.9,mb,,68,1.657,0.79,us,us7000f5qr,2021-09-09T17:03:14.958Z,"4 km NW of Güiria, Venezuela",earthquake,6.1,6.1,0.03,342,reviewed,us,us
2021-08-30T15:30:25.736Z,-57.2417,149.1242,10,4.5,mb,,135,6.178,0.42,us,us7000f99s,2021-09-09T16:57:37.040Z,"west of Macquarie Island",earthquake,15.5,2,0.15,13,reviewed,us,us
2021-08-30T15:28:25.772Z,28.5184,105.5532,10,4.4,mb,,94,3.859,0.44,us,us7000f99t,2021-09-09T16:46:07.040Z,"46 km WSW of Changsha, China",earthquake,7.7,1.9,0.218,6,reviewed,us,us
2021-08-30T14:48:21.534Z,-22.6203,-174.3056,10,4.6,mb,,112,8.66,1.24,us,us7000f99p,2021-09-09T16:34:34.040Z,"157 km SSE of ‘Ohonua, Tonga",earthquake,11.3,1.9,0.146,17,reviewed,us,us
2021-08-30T14:45:52.123Z,-59.5234,-26.4246,67.81,5.1,mb,,69,9.215,0.56,us,us7000f5pz,2021-09-09T16:13:24.040Z,"South Sandwich Islands region",earthquake,10.9,3.5,0.064,86,reviewed,us,us
2021-08-30T14:30:04.044Z,54.9324,-160.9892,77.76,2.6,ml,,157,0.511,0.35,us,us7000f5qk,2021-08-30T16:17:03.040Z,"54 km SW of Sand Point, Alaska",earthquake,5.5,8.1,0.071,26,reviewed,us,us
2021-08-30T13:49:35.940Z,-13.3907,168.0658,10,4.4,mb,,196,7.984,0.58,us,us7000f99m,2021-09-09T15:57:52.040Z,"Vanuatu",earthquake,15.7,1.9,0.202,8,reviewed,us,us
2021-08-30T13:43:31.193Z,-56.6332,-23.9241,10,4.3,mb,,216,7.521,1.17,us,us7000f99y,2021-09-09T15:42:19.040Z,"South Sandwich Islands region",earthquake,14.9,2,0.169,11,reviewed,us,us
2021-08-30T13:36:54.601Z,6.1278,127.1499,60.82,4.4,mb,,120,1.819,0.66,us,us7000f99n,2021-09-09T15:28:47.040Z,"110 km ESE of Pondaguitan, Philippines",earthquake,9.3,7.7,0.083,42,reviewed,us,us
2021-08-30T13:13:26.550Z,35.385,-84.4296667,18.37,2.78,md,35,32,0.0624,0.2,se,se60354822,2021-09-07T13:00:08.090Z,"6 km SE of Englewood, Tennessee",earthquake,0.26,0.38,0.097,24,reviewed,se,se
2021-08-30T13:03:33.777Z,-7.8239,117.6597,10,4.3,mb,,76,3.48,0.83,us,us7000f5p9,2021-09-09T15:04:44.040Z,"68 km NNE of Pototano, Indonesia",earthquake,4.6,1.8,0.178,10,reviewed,us,us
2021-08-30T13:02:31.082Z,-56.7136,-23.9528,10,4.9,mb,,96,7.524,0.64,us,us7000f99h,2021-09-09T14:54:35.040Z,"South Sandwich Islands region",earthquake,11.1,1.8,0.106,30,reviewed,us,us
2021-08-30T11:59:46.562Z,32.27600098,-102.1910728,11.00463867,2.9,ml,25,74,0.1478065304,0.1,tx,tx2021qzfz,2021-09-01T04:21:19.358Z,"31 km E of McKinney Acres, Texas",earthquake,0.6353623779,0.7792236207999998,0.2,13,reviewed,tx,tx
2021-08-30T11:31:18.597Z,43.5239,-127.3251,21.17,4.4,mwr,,166,1.699,0.93,us,us7000f5ni,2021-08-30T11:52:51.040Z,"240 km W of Bandon, Oregon",earthquake,6.8,5.4,0.037,70,reviewed,us,us
2021-08-30T11:28:11.878Z,12.804,121.4679,92.62,4.7,mb,,108,6.99,0.55,us,us7000f5nn,2021-08-30T14:22:17.622Z,"0 km S of Salcedo, Philippines",earthquake,8.5,5.6,0.051,114,reviewed,us,us
2021-08-30T10:46:23.603Z,-20.334,-70.3709,32.04,2.8,ml,,193,0.291,0.42,us,us7000f5nb,2021-08-31T05:47:56.659Z,"26 km WSW of Iquique, Chile",earthquake,4.3,6.1,0.085,18,reviewed,us,us
2021-08-30T10:00:01.260Z,19.1831666666667,-155.509166666667,36.48,3.19,ml,56,82,,0.11,hv,hv72681317,2021-08-31T22:41:34.735Z,"3 km SW of P?hala, Hawaii",earthquake,0.37,0.45,0.19182312826441,40,reviewed,hv,hv
2021-08-30T09:27:32.610Z,17.9956,-66.8113,15,2.85,md,22,167,0.2104,0.21,pr,pr2021242006,2021-08-30T12:31:05.771Z,"0 km E of Indios, Puerto Rico",earthquake,0.52,0.4,0.27,9,reviewed,pr,pr
2021-08-30T08:52:10.880Z,19.2166666666667,-155.435833333333,34.13,2.83,ml,56,127,,0.11,hv,hv72681182,2021-09-01T00:58:42.020Z,"4 km ENE of P?hala, Hawaii",earthquake,0.39,0.48,0.139305391066514,39,reviewed,hv,hv
2021-08-30T08:49:21.050Z,18.0736,-67.3396,9,2.69,md,9,229,0.2396,0.23,pr,pr2021242005,2021-08-30T10:08:54.863Z,"16 km W of Puerto Real, Puerto Rico",earthquake,0.93,0.85,0.14,2,reviewed,pr,pr
2021-08-30T08:18:59.608Z,36.567,70.8573,202.78,4.2,mb,,107,0.601,0.37,us,us7000f5mh,2021-08-30T08:49:15.040Z,"33 km S of Jurm, Afghanistan",earthquake,9.4,5.8,0.235,5,reviewed,us,us
2021-08-30T07:43:52.670Z,17.989,-66.8195,15,2.71,md,23,171,0.2199,0.19,pr,pr2021242004,2021-08-30T08:40:32.835Z,"0 km S of Indios, Puerto Rico",earthquake,0.47,0.44,0.12,10,reviewed,pr,pr
2021-08-30T07:29:06.590Z,17.9401,-67.0173,10,2.57,md,12,224,0.0398,0.13,pr,pr2021242003,2021-08-30T08:15:29.910Z,"4 km SE of La Parguera, Puerto Rico",earthquake,0.61,0.4,0.09,3,reviewed,pr,pr
2021-08-30T05:59:38.950Z,18.7585,-67.2045,24,3.48,md,24,205,0.3056,0.27,pr,pr2021242002,2021-08-30T08:23:39.040Z,"31 km NNW of San Antonio, Puerto Rico",earthquake,0.79,6.74,0.12,13,reviewed,pr,pr
2021-08-30T05:13:29.556Z,-30.557,-71.4752,69.7,4.2,mb,,100,0.18,0.57,us,us7000f5l9,2021-08-30T16:05:18.977Z,"26 km W of Ovalle, Chile",earthquake,3.9,5.6,0.159,11,reviewed,us,us
2021-08-30T04:02:59.870Z,19.2486666666667,-155.393166666667,31.62,3.14,ml,56,120,,0.12,hv,hv72680667,2021-09-10T01:49:50.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.39,0.51,0.252260824408646,41,reviewed,hv,hv
2021-08-30T03:01:43.949Z,-60.4369,-26.6241,10,4.5,mb,,185,29.8,0.21,us,us7000f9a9,2021-09-10T01:47:16.040Z,"South Sandwich Islands region",earthquake,11,1.9,0.131,17,reviewed,us,us
2021-08-30T02:43:59.546Z,-18.4238,-175.272,176.44,4.6,mb,,143,5.603,0.87,us,us7000f995,2021-09-10T00:21:57.040Z,"138 km W of Neiafu, Tonga",earthquake,15.1,8.6,0.141,15,reviewed,us,us
2021-08-30T02:15:23.680Z,17.977,-66.818,15,2.95,md,23,179,0.2217,0.24,pr,pr2021242000,2021-08-30T04:34:02.040Z,"1 km S of Indios, Puerto Rico",earthquake,0.51,0.47,0.33,13,reviewed,pr,pr
2021-08-30T01:44:20.083Z,-3.1837,90.3496,10,4.3,mb,,192,8.487,0.55,us,us7000f98x,2021-09-10T00:09:38.040Z,"South Indian Ocean",earthquake,8.2,1.9,0.177,9,reviewed,us,us
2021-08-30T01:40:43.321Z,-55.5939,-124.4922,10,4.6,mb,,172,33.038,0.74,us,us7000f98w,2021-09-10T00:03:18.040Z,"southern East Pacific Rise",earthquake,13.2,1.9,0.206,7,reviewed,us,us
2021-08-30T00:17:49.161Z,42.3775,-126.4965,10,2.7,ml,,281,1.866,0.26,us,us7000f5jw,2021-08-30T00:28:27.040Z,"169 km WSW of Port Orford, Oregon",earthquake,9.9,2,0.048,58,reviewed,us,us
2021-08-30T00:16:50.970Z,19.3275,-155.122,7.51,3.67,ml,46,134,,0.11,hv,hv72680192,2021-08-31T03:03:01.483Z,"15 km S of Fern Forest, Hawaii",earthquake,0.33,0.42,0.173497750845655,32,reviewed,hv,hv
2021-08-29T23:53:33.530Z,36.93966667,-97.57,6.78,2.69,ml,100,63,0,0.25,ok,ok2021qyia,2021-08-30T13:35:07.392Z,"7 km ENE of Renfrow, Oklahoma",earthquake,,0.6,0.26,35,reviewed,ok,ok
2021-08-29T23:43:30.325Z,-59.257,-23.6058,10,5.1,mb,,71,8.647,0.61,us,us7000f5j2,2021-08-30T00:00:05.040Z,"South Sandwich Islands region",earthquake,9.9,1.9,0.059,92,reviewed,us,us
2021-08-29T23:32:44.546Z,-58.1066,-23.5363,10,5.5,mww,,71,8.172,0.64,us,us7000f5iz,2021-08-30T23:36:25.807Z,"South Sandwich Islands region",earthquake,9.3,1.8,0.068,21,reviewed,us,us
2021-08-29T22:39:29.520Z,31.66487063,-104.3985835,7.082763671999999,2.5,ml,25,63,0.08719907995,0.3,tx,tx2021qyfp,2021-08-31T03:36:28.040Z,"56 km S of Whites City, New Mexico",earthquake,1.294953552,1.4593525160000003,0.1,12,reviewed,tx,tx
2021-08-29T21:27:28.654Z,-21.7537,-67.6824,217.07,4.6,mb,,81,1.45,0.42,us,us7000f5ig,2021-08-30T23:09:02.040Z,"138 km NNE of San Pedro de Atacama, Chile",earthquake,11.5,8.2,0.192,8,reviewed,us,us
2021-08-29T21:07:46.073Z,37.0344,25.1121,175.46,4.3,mb,,88,1.752,0.71,us,us7000f5ib,2021-08-30T23:56:45.040Z,"6 km SSW of Páros, Greece",earthquake,7.7,10.7,0.168,10,reviewed,us,us
2021-08-29T20:08:19.014Z,48.4119,154.4918,58.59,4.7,mb,,124,5.123,0.97,us,us7000f5i3,2021-08-29T20:47:52.040Z,"278 km SSW of Severo-Kuril’sk, Russia",earthquake,9,6.7,0.036,232,reviewed,us,us
2021-08-29T20:06:32.778Z,61.896,-151.1635,72,2.5,ml,,,,0.54,ak,ak021b2wgnvt,2021-09-15T01:57:52.977Z,"16 km SE of Skwentna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-08-29T19:56:35.770Z,38.8296667,-122.7578333,0.28,2.72,md,83,42,0.007276,0.09,nc,nc73617546,2021-09-02T19:05:16.606Z,"3km WNW of Cobb, CA",earthquake,0.11,0.15,0.187,59,reviewed,nc,nc
2021-08-29T19:29:27.041Z,18.0552,-94.9029,122.16,5.1,mww,,140,3.178,1.37,us,us7000f5hu,2021-08-30T01:08:59.269Z,"1 km WSW of Comején, Mexico",earthquake,6,10,0.089,12,reviewed,us,us
2021-08-29T19:10:39.926Z,59.893,-138.9172,10,3.1,ml,,129,0.701,0.67,us,us7000f5hl,2021-09-15T16:48:07.879Z,"59 km NE of Yakutat, Alaska",earthquake,3.6,2,0.064,32,reviewed,us,us
2021-08-29T18:27:48.376Z,-59.5623,-25.7451,16.38,4.5,mb,,199,7.902,0.84,us,us7000f8y4,2021-09-13T16:46:33.040Z,"South Sandwich Islands region",earthquake,11.9,4.5,0.145,14,reviewed,us,us
2021-08-29T18:22:42.265Z,-56.9784,-25.2397,30.24,4.5,mb,,90,17.454,0.7,us,us7000f8yf,2021-09-13T16:43:02.040Z,"South Sandwich Islands region",earthquake,11.8,6.5,0.118,21,reviewed,us,us
2021-08-29T17:42:31.308Z,-57.1104,-25.0861,54.45,4.3,mb,,202,7.038,0.87,us,us7000f8yp,2021-09-13T16:38:39.040Z,"South Sandwich Islands region",earthquake,13.3,9.1,0.168,10,reviewed,us,us
2021-08-29T17:39:00.504Z,55.06,-159.4326,6.7,2.9,ml,,,,0.65,ak,ak021b2uvd9n,2021-09-15T01:57:48.965Z,"74 km ESE of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2021-08-29T16:57:38.370Z,17.9581,-67.1245,10,2.51,md,7,242,0.0505,0.08,pr,pr2021241004,2021-08-29T17:28:06.243Z,"6 km ESE of Pole Ojea, Puerto Rico",earthquake,0.72,0.33,0.2,3,reviewed,pr,pr
2021-08-29T16:55:27.328Z,29.6885,-42.8596,10,4.9,mb,,115,18.902,0.55,us,us7000f5h2,2021-09-08T21:12:10.040Z,"northern Mid-Atlantic Ridge",earthquake,10.8,1.9,0.031,332,reviewed,us,us
2021-08-29T16:29:14.620Z,17.9428,-67.1038,11,2.54,md,6,292,0.0639,0.07,pr,pr2021241003,2021-08-29T16:44:29.248Z,"7 km WSW of La Parguera, Puerto Rico",earthquake,0.83,0.38,0.04,3,reviewed,pr,pr
2021-08-29T15:50:27.076Z,-58.5393,-24.8563,22.9,4.1,mb,,133,7.729,0.75,us,us7000f8ym,2021-09-08T20:44:07.040Z,"South Sandwich Islands region",earthquake,13.2,5.6,0.234,7,reviewed,us,us
2021-08-29T15:15:39.701Z,56.1773,-149.2027,6.9,2.9,ml,,,,0.49,ak,ak021b2tjfw2,2021-09-15T01:57:59.048Z,"246 km SE of Chiniak, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2021-08-29T15:13:34.149Z,-57.4224,-25.7723,48.68,4.7,mb,,69,6.802,0.55,us,us7000f8y9,2021-09-08T20:36:56.040Z,"South Sandwich Islands region",earthquake,10.4,3.7,0.098,32,reviewed,us,us
2021-08-29T15:05:22.153Z,1.4424,127.3922,127.37,4.2,mb,,104,0.666,0.66,us,us7000f8xz,2021-09-08T20:17:26.040Z,"72 km N of Ternate, Indonesia",earthquake,8.2,5.5,0.136,17,reviewed,us,us
2021-08-29T14:53:21.590Z,-56.8476,-25.3725,25.33,5,mb,,97,6.807,0.58,us,us7000f5gf,2021-09-08T19:54:53.040Z,"South Sandwich Islands region",earthquake,11.6,5.4,0.08,53,reviewed,us,us
2021-08-29T14:53:04.629Z,7.9497,126.2274,35,4.6,mb,,70,1.085,0.7,us,us7000f5ge,2021-09-08T19:53:22.384Z,"11 km SE of Santa Maria, Philippines",earthquake,4.3,2,0.089,38,reviewed,us,us
2021-08-29T14:39:59.387Z,28.49761963,-100.2873392,2.225382487,2.9,ml,11,95,0.03193728473,0.4,tx,tx2021qxpu,2021-09-08T19:48:03.040Z,"2 km SE of El Indio, Texas",earthquake,2.141769275,1.764908771,0.2,7,reviewed,tx,tx
2021-08-29T14:27:49.786Z,43.7617,84.4369,10,4.4,mb,,200,3.389,0.58,us,us7000f5g9,2021-08-29T14:55:53.040Z,"102 km ENE of Xinyuan, China",earthquake,10.5,2,0.149,15,reviewed,us,us
2021-08-29T14:13:12.476Z,-36.2696,52.4744,10,4.7,mb,,64,10.161,0.4,us,us7000f5g7,2021-09-08T19:44:45.040Z,"Southwest Indian Ridge",earthquake,8.1,1.8,0.134,20,reviewed,us,us
2021-08-29T14:01:06.613Z,54.4481,-160.7824,4.9,2.8,ml,,,,0.69,ak,ak021b2suxpw,2021-09-15T01:57:45.381Z,"100 km S of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-08-29T13:39:59.376Z,-6.097,130.1396,88.18,4.2,mb,,83,2.198,1.24,us,us7000f8y3,2021-09-08T19:30:27.040Z,"293 km W of Tual, Indonesia",earthquake,6.7,11.3,0.215,8,reviewed,us,us
2021-08-29T13:30:58.760Z,19.3391666666667,-155.317666666667,3,2.52,ml,51,50,,0.13,hv,hv72678932,2021-08-31T00:46:58.390Z,"14 km SW of Volcano, Hawaii",earthquake,0.2,0.45,0.168197147051896,28,reviewed,hv,hv
2021-08-29T13:30:58.030Z,19.3383331298828,-155.315826416016,-0.699999988079071,2.6,ml,51,49,,0.189999998,hv,hv72678927,2021-09-08T19:20:24.040Z,"14 km SW of Volcano, Hawaii",earthquake,0.18,0.219999999,3.19,31,automatic,hv,hv
2021-08-29T13:23:31.260Z,38.5461667,-119.4153333,2.57,3.41,ml,20,78,0.04549,0.06,nc,nc73617431,2021-09-03T05:06:35.400Z,"27km SSW of Smith Valley, NV",earthquake,0.16,0.45,0.234,55,reviewed,nc,nc
2021-08-29T13:08:53.280Z,-3.8094,141.7371,35,4.2,mb,,107,1.648,0.41,us,us7000f8xw,2021-09-08T19:17:13.040Z,"100 km SW of Aitape, Papua New Guinea",earthquake,4.1,2,0.141,14,reviewed,us,us
2021-08-29T13:05:34.622Z,2.8145,98.9905,164.65,4.5,mb,,67,0.137,0.7,us,us7000f5fm,2021-09-08T19:06:33.040Z,"17 km NNE of Parapat, Indonesia",earthquake,5.7,3.8,0.079,47,reviewed,us,us
2021-08-29T13:04:04.359Z,-58.3684,-24.8973,41.5,4.9,mb,,52,7.63,0.78,us,us7000f5fy,2021-09-08T19:05:16.040Z,"South Sandwich Islands region",earthquake,9.5,6,0.09,42,reviewed,us,us
2021-08-29T12:52:08.842Z,58.8265,-154.8249,131.3,2.7,ml,,,,0.57,ak,ak021b2rz07f,2021-09-15T01:57:43.330Z,"68 km S of Kokhanok, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2021-08-29T10:10:15.670Z,19.3405,-155.307333333333,3.48,2.56,ml,46,51,,0.12,hv,hv72678572,2021-08-29T11:51:03.040Z,"13 km SW of Volcano, Hawaii",earthquake,0.19,0.46,0.168412866940741,26,reviewed,hv,hv
2021-08-29T10:05:36.070Z,-21.7486,-173.517,27.92,4.7,mb,,138,7.97,0.79,us,us7000f5ew,2021-08-29T10:31:56.040Z,"155 km ESE of ‘Ohonua, Tonga",earthquake,11.5,6.3,0.077,53,reviewed,us,us
2021-08-29T08:50:43.788Z,-18.759,-173.1711,10,5.3,mww,,136,5.003,0.92,us,us7000f5ek,2021-09-01T20:14:33.499Z,"86 km E of Neiafu, Tonga",earthquake,13.6,1.9,0.083,14,reviewed,us,us
2021-08-29T08:34:58.920Z,17.9526,-66.8266,10,2.72,md,20,187,0.2183,0.14,pr,pr2021241002,2021-08-29T08:54:55.311Z,"Puerto Rico region",earthquake,0.41,0.4,0.13,9,reviewed,pr,pr
2021-08-29T08:30:16.551Z,52.8149,-168.2072,40.3,4,mb,,176,0.422,0.88,us,us7000f5ee,2021-09-15T16:48:06.479Z,"46 km ESE of Nikolski, Alaska",earthquake,4.4,8.4,0.065,63,reviewed,us,us
2021-08-29T07:22:03.850Z,19.16,-155.4865,36.61,2.54,md,55,119,,0.11,hv,hv72678332,2021-09-01T23:49:14.960Z,"4 km S of P?hala, Hawaii",earthquake,0.43,0.53,0.175669055504442,20,reviewed,hv,hv
2021-08-29T06:38:52.339Z,55.4371,-155.6201,16.6,2.8,ml,,,,0.51,ak,ak021b2obhw1,2021-09-15T01:55:58.921Z,"190 km SSW of Akhiok, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-08-29T06:23:04.216Z,38.1632,-117.8802,7.7,3.4,ml,26,40.91,0.007,0.1459,nn,nn00820391,2021-08-30T06:24:40.039Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.2,11,reviewed,nn,nn
2021-08-29T05:33:09.690Z,17.9565,-66.9276,10,2.59,md,16,193,0.1173,0.09,pr,pr2021241000,2021-08-29T05:55:52.915Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.33,0.45,0.09,7,reviewed,pr,pr
2021-08-29T04:01:18.100Z,-52.3271,13.6254,10,5.3,mb,,41,20.61,0.61,us,us7000f5d7,2021-08-29T12:16:58.352Z,"southwest of Africa",earthquake,5.8,1.8,0.079,53,reviewed,us,us
2021-08-29T03:37:12.432Z,-23.3008,171.5517,10,4.7,mb,,128,3.845,1.28,us,us7000f8xc,2021-09-09T02:59:00.040Z,"southeast of the Loyalty Islands",earthquake,5.9,1.9,0.115,28,reviewed,us,us
2021-08-29T03:34:24.141Z,-59.6171,-25.8357,35,4.6,mb,,84,9.48,1.08,us,us7000f8xn,2021-09-09T02:50:10.040Z,"South Sandwich Islands region",earthquake,7.7,2,0.146,17,reviewed,us,us
2021-08-29T03:34:07.523Z,-59.6591,-25.872,35,4.5,mb,,174,7.91,0.4,us,us7000f8xm,2021-09-09T02:40:36.040Z,"South Sandwich Islands region",earthquake,8.9,2,0.191,10,reviewed,us,us
2021-08-29T03:20:54.642Z,-6.3481,104.8675,60.25,4.3,mb,,136,2.742,0.63,us,us7000f8xb,2021-09-09T01:57:19.040Z,"106 km W of Labuan, Indonesia",earthquake,12.1,6.9,0.201,8,reviewed,us,us
2021-08-29T02:31:15.130Z,38.5498333,-119.4205,2.46,3.33,ml,23,110,0.04754,0.07,nc,nc73617241,2021-09-03T05:33:20.597Z,"27km SSW of Smith Valley, NV",earthquake,0.18,0.59,0.196,81,reviewed,nc,nc
2021-08-29T02:18:09.903Z,36.5005,141.1747,35,4.5,mb,,107,2.389,1.2,us,us7000f5cp,2021-08-29T02:40:39.040Z,"47 km ESE of Takahagi, Japan",earthquake,9.2,2,0.125,19,reviewed,us,us
2021-08-29T02:13:46.185Z,44.2779,-114.7697,10,2.8,ml,,33,0.76,1.4,us,us7000f5cn,2021-08-30T20:47:35.920Z,"15 km ENE of Stanley, Idaho",earthquake,2.3,2,0.037,98,reviewed,us,us
2021-08-29T01:35:24.204Z,-60.5394,-25.1824,10,4.6,mb,,88,9.603,0.64,us,us7000f8xa,2021-09-09T01:32:55.040Z,"South Sandwich Islands region",earthquake,5.6,1.9,0.141,19,reviewed,us,us
2021-08-29T00:59:39.148Z,31.65448305,-104.2930004,7.082763671999999,2.5,ml,17,59,0.1200356239,0.3,tx,tx2021qwos,2021-09-17T22:40:51.040Z,"western Texas",earthquake,1.344207442,1.765575401,0.1,12,reviewed,tx,tx
2021-08-29T00:54:39.676Z,55.1583,-157.2822,34.1,2.7,ml,,,,0.6,ak,ak021b2kuaun,2021-09-17T22:31:56.040Z,"144 km SE of Perryville, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2021-08-29T00:41:00.807Z,54.3715,-159.7346,18.28,3,ml,,238,0.468,0.66,us,us7000fb8m,2021-09-17T22:26:24.040Z,"118 km SSE of Sand Point, Alaska",earthquake,4.3,10,0.081,20,reviewed,us,us
2021-08-29T00:18:06.269Z,62.5688,-150.9629,80.6,2.5,ml,,,,0.51,ak,ak021b2kmien,2021-09-17T22:02:06.040Z,"12 km NW of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-08-28T23:10:48.630Z,46.3982,-111.7461,4.17,3,ml,,60,0.285,0.66,us,us7000f5br,2021-09-17T21:54:44.880Z,"10 km SW of Winston, Montana",earthquake,1.8,5.5,0.043,70,reviewed,us,us
2021-08-28T23:08:52.646Z,-62.3337,-58.248,3.4,4.9,mb,,72,0.216,1.08,us,us7000f5bt,2021-09-17T21:45:30.040Z,"South Shetland Islands",earthquake,4.4,4.2,0.097,33,reviewed,us,us
2021-08-28T22:56:58.484Z,6.184,126.8295,78.32,4.1,mb,,97,1.522,0.52,us,us7000f8wm,2021-09-17T05:51:35.040Z,"74 km ESE of Pondaguitan, Philippines",earthquake,10.4,9,0.158,11,reviewed,us,us
2021-08-28T22:36:04.517Z,30.1983,69.7587,10,4.8,mb,,48,4.372,0.66,us,us7000f5bl,2021-09-17T05:45:41.040Z,"40 km NE of Barkhan, Pakistan",earthquake,7.4,1.8,0.063,78,reviewed,us,us
2021-08-28T22:35:58.895Z,25.1554,127.0627,10,4.5,mb,,86,1.996,0.68,us,us7000f8wl,2021-09-17T05:28:12.040Z,"123 km SSW of Itoman, Japan",earthquake,7.3,1.9,0.107,26,reviewed,us,us
2021-08-28T22:07:12.319Z,18.4998,-73.6027,12.09,3.8,ml,,84,1.769,0.51,us,us7000f5bb,2021-08-30T01:09:16.886Z,"4 km ENE of Baradères, Haiti",earthquake,2.7,7.3,0.094,15,reviewed,us,us
